split,freesound_id,duration
train,33754,1.0158730158730158
train,217901,2.25
train,153908,3.463310657596372
train,92916,1.1168253968253967
train,378400,14.96
val,382808,1.326281179138322
train,13475,15.58283446712018
train,326021,21.329954648526076
train,267915,2.0189795918367346
train,422941,1.5
train,64011,1.4589569160997733
train,390826,19.185396825396825
train,254431,8.000226757369614
train,189925,2.0
train,321961,9.42687074829932
train,158980,14.006553287981859
train,395418,0.5757596371882087
train,190133,27.841950113378683
train,92640,8.228571428571428
train,232824,3.787732426303855
train,390719,0.809795918367347
train,201917,10.0
train,234564,1.811156462585034
train,84864,2.0
train,360009,3.3523356009070295
train,355104,1.7306802721088435
train,112695,10.99891156462585
train,7641,17.973356009070294
train,358456,6.250680272108844
train,173835,8.0
train,100943,0.5728117913832199
val,332256,1.6916780045351474
train,333579,4.4
train,177680,27.659138321995464
val,352729,1.8024263038548753
train,143047,1.458344671201814
train,64754,8.571451247165532
train,372695,7.067868480725624
train,151305,0.75
train,242000,4.1250113378684805
train,372733,1.0112925170068028
train,377682,7.894784580498866
train,402204,1.2
train,119270,0.6768934240362812
train,124092,18.05061224489796
train,91020,9.674013605442177
train,123000,3.8925170068027213
train,348906,1.165374149659864
train,34688,2.432018140589569
train,40438,7.602312925170068
train,75164,1.9591836734693877
train,210877,22.073469387755104
train,232454,0.6398639455782313
train,198259,2.2755555555555556
train,179096,29.06265306122449
train,398038,1.906938775510204
train,426825,1.3061224489795917
train,358454,6.560340136054422
train,153901,3.862766439909297
train,382431,8.559501133786847
train,216984,0.9737868480725623
train,173594,4.264512471655329
train,374705,1.6165759637188208
train,340716,4.2431065759637185
train,189961,10.336666666666666
train,382952,24.726757369614514
val,188624,5.456689342403628
train,65518,10.681179138321996
train,236525,0.9269614512471656
train,92494,1.5770748299319728
train,40521,4.819297052154195
train,346810,0.34537414965986396
train,399052,3.806984126984127
train,201737,2.9241950113378685
train,233426,2.9663718820861678
train,350501,25.248548752834466
train,387807,27.964489795918368
train,250710,3.174126984126984
train,178846,9.861337868480726
train,50114,1.3477324263038548
train,316582,1.879047619047619
train,406256,2.3553968253968254
train,348907,3.5233786848072564
train,236658,3.6977777777777776
train,189729,29.208004535147392
val,22952,18.794126984126983
train,384019,23.139501133786847
train,53846,1.4161224489795918
train,164591,3.668956916099773
train,386291,0.75
train,344555,14.1
val,415160,11.0
train,120587,14.387664399092971
train,320294,20.319342403628117
val,53984,14.674671201814059
train,336386,9.765192743764173
train,13482,6.582267573696146
train,356652,2.474671201814059
val,258236,0.8594104308390023
train,383682,11.031814058956916
train,359801,6.5
train,146010,1.8750113378684807
train,345057,7.351496598639455
train,361391,5.3244444444444445
train,88679,1.5478231292517006
train,242571,14.602448979591836
train,171276,0.7161451247165533
train,131218,27.011836734693876
val,366844,26.0
train,167870,6.130068027210885
val,130406,0.5912244897959184
train,416848,2.25
train,247896,7.640272108843537
train,373708,12.155918367346938
train,254472,6.3566439909297054
train,346701,0.5825850340136054
train,425063,7.8920181405895695
train,356163,2.7396825396825397
train,273580,0.39519274376417235
train,248890,4.8461451247165535
train,27985,28.605238095238096
val,91040,2.4560544217687075
train,354397,6.67734693877551
train,372702,4.785056689342404
train,12703,17.24408163265306
train,90538,1.9933786848072563
train,138731,4.166666666666667
train,208893,7.475918367346939
train,274141,26.59265306122449
train,378269,1.8840816326530612
train,154278,6.035011337868481
train,358288,4.679115646258503
train,63480,1.1725850340136055
train,66147,2.6473015873015875
train,324557,1.2275283446712018
train,378865,12.37501133786848
train,232882,17.066666666666666
train,35034,2.1159637188208618
train,388685,1.0968027210884355
train,68733,16.904126984126986
train,153825,1.5304308390022676
train,213153,0.962766439909297
train,5312,2.096530612244898
train,345056,5.640408163265306
train,240374,0.5928117913832199
train,388245,19.043832199546486
train,377024,16.6440589569161
train,137821,22.0
val,182510,28.9168253968254
train,372684,6.299092970521542
train,267322,0.8068934240362812
train,259328,9.55501133786848
train,29703,7.868730158730159
train,373984,1.6729931972789116
train,357094,20.1924716553288
train,122906,0.8365986394557823
val,404070,14.810816326530611
train,434276,5.111723356009071
val,22758,1.0437868480725623
train,349995,8.04
train,50411,23.83734693877551
train,356150,2.919297052154195
train,252263,0.5572789115646258
train,13800,13.959319727891156
train,265024,15.066054421768708
val,394608,17.836439909297052
train,372473,3.603673469387755
train,356667,5.71734693877551
val,368736,0.76859410430839
train,215327,0.3831292517006803
train,268673,10.40986394557823
train,58340,17.89861678004535
train,332319,2.481655328798186
train,156896,10.004897959183673
train,166691,0.7314285714285714
train,248905,3.334625850340136
train,257908,4.911020408163266
train,211246,2.0085260770975055
train,354322,3.19297052154195
train,248569,4.792494331065759
train,173608,5.274399092970522
train,360255,7.914671201814059
train,358116,7.344444444444444
train,265403,1.4939002267573696
val,90721,29.24265306122449
train,42112,1.7846938775510204
train,337229,0.7
train,233286,4.619183673469387
train,121684,1.6468934240362811
train,390705,0.7575510204081632
train,273342,17.934421768707484
train,198349,3.4186621315192744
train,325467,0.8099773242630386
train,408762,5.577301587301587
train,175502,1.363560090702948
train,248923,2.706417233560091
train,56640,20.980045351473922
train,201321,10.135510204081633
train,76951,5.379705215419501
train,18274,0.5834920634920635
train,7551,0.5717913832199546
train,130703,0.6620408163265306
train,56442,0.9183219954648526
train,416671,5.04
train,349483,4.224648526077098
train,383576,4.406757369614512
train,354530,7.31734693877551
train,242414,1.1642857142857144
train,241991,20.171882086167802
train,149282,2.5
train,352181,5.88625850340136
train,366627,25.01829931972789
train,56286,12.584739229024944
train,81140,2.084716553287982
train,432304,10.738140589569161
train,354828,7.500272108843538
train,327382,11.0
train,373350,0.7935147392290249
train,167571,2.81265306122449
train,416650,5.2
train,88722,0.8604308390022676
train,210731,23.135668934240364
train,215321,0.4876190476190476
train,338273,0.8487528344671201
train,4914,1.0119501133786848
train,142822,2.5
train,353981,13.801360544217687
train,427388,4.519183673469388
train,346499,0.4061224489795918
train,92270,1.3934920634920636
train,177227,22.46297052154195
train,184570,1.3437641723356009
train,187968,1.0622448979591836
train,85205,0.560204081632653
train,322561,9.160272108843538
val,338894,6.034285714285715
train,418464,14.767913832199547
train,384214,20.50514739229025
train,171168,4.29718820861678
val,219858,1.0913378684807256
train,61830,24.678639455782314
train,71274,0.7563945578231293
train,341874,9.392857142857142
train,408932,17.245487528344672
train,246937,7.5
train,163731,1.784625850340136
train,334516,6.133333333333334
train,238424,7.09
train,377648,8.192290249433107
train,350811,2.9720408163265306
train,333351,0.7161451247165533
train,188931,0.6643764172335601
train,59063,14.29111111111111
train,357935,3.241587301587302
train,13423,14.217687074829932
train,434266,2.84
train,175426,0.9893650793650793
train,64331,6.608979591836735
train,81477,3.421904761904762
train,17350,18.90734693877551
train,251179,4.220748299319728
train,248414,5.5
train,130527,0.7297052154195012
train,363055,17.484353741496598
train,88141,1.4396371882086167
train,73105,11.556984126984126
train,377055,14.486734693877551
train,80638,2.003469387755102
train,200026,1.0416780045351475
train,101904,7.384625850340136
train,249922,20.9472335600907
train,407530,6.0
train,33453,1.0476190476190477
train,387676,4.792834467120182
train,339650,7.895238095238096
train,74222,8.452063492063493
train,333440,7.915102040816326
train,372776,1.8002721088435374
train,14946,1.08
train,252227,0.789501133786848
train,74942,1.25
train,140147,3.246122448979592
train,374719,3.2335827664399095
train,265604,0.42848072562358275
train,262313,0.495827664399093
train,416647,4.64
train,48702,23.124761904761904
train,124088,6.211337868480726
train,245300,9.026190476190477
train,245199,1.458299319727891
train,257806,1.242267573696145
train,352658,1.5151927437641723
train,236267,3.012766439909297
train,247913,5.421541950113379
train,23684,3.7020408163265306
train,269903,0.8095011337868481
train,236531,0.6929705215419502
train,316901,0.48324263038548754
train,98001,1.0292517006802722
train,381375,3.317551020408163
train,96545,5.095986394557823
train,426033,5.6250113378684805
train,101453,8.916371882086167
train,401138,12.927233560090704
val,201615,2.924263038548753
train,354452,7.168004535147392
train,46360,9.873378684807257
train,116226,1.35
val,165243,7.470589569160998
val,96386,2.0
train,48667,1.6747619047619047
train,67682,5.779591836734694
train,5111,4.210544217687075
train,14080,0.5297052154195011
train,40424,3.7579591836734694
train,202283,8.280816326530612
train,242272,10.0
val,209627,1.0388208616780046
train,360142,5.461337868480726
train,71935,3.41281179138322
train,242909,0.7120634920634921
train,100315,2.005532879818594
train,340972,2.8682086167800454
train,182898,4.806031746031746
train,223526,28.33312925170068
train,340714,13.247573696145125
train,321948,5.184353741496599
train,274406,13.421020408163265
train,96507,7.334444444444444
train,144873,13.435011337868481
train,92186,1.3025850340136054
train,393909,0.37151927437641724
train,46333,1.3844897959183673
val,372246,1.0332879818594105
train,237974,11.046689342403628
train,371079,10.704013605442176
train,337364,1.8062585034013605
train,165239,15.026666666666667
train,248915,3.051451247165533
val,260743,15.998548752834466
train,111357,0.4513378684807256
train,216563,1.957732426303855
val,207224,8.75342403628118
val,219408,18.311836734693877
train,248703,4.405918367346938
train,372645,0.6940136054421768
train,374902,0.8126984126984127
train,79756,1.2165079365079365
train,354350,5.461337868480726
train,213015,11.563537414965987
val,350602,3.424580498866213
train,10233,0.3864625850340136
train,1731,5.23609977324263
train,37354,16.055986394557824
train,373803,6.5626757369614515
train,47371,2.3443990929705216
train,386546,3.837324263038549
train,207571,0.3072108843537415
train,408198,13.535986394557822
train,250700,0.5932426303854875
train,56067,6.3749886621315195
train,324182,9.623990929705215
train,262603,7.55360544217687
train,374220,0.5809297052154195
train,174135,9.270317460317461
train,73011,6.000136054421769
train,22591,26.286621315192743
train,165071,2.1350113378684807
train,251083,3.7992290249433105
train,216317,2.0
train,266748,16.0
train,95024,1.8177777777777777
val,150401,16.99201814058957
train,332154,14.726349206349207
train,425488,28.46455782312925
train,173613,4.435011337868481
train,256437,0.6
train,68612,1.1489569160997732
val,429509,22.0
train,158737,21.185283446712017
train,88712,0.6845578231292517
train,188762,0.919297052154195
train,340831,5.481451247165533
val,201255,5.0
train,248366,8.0
train,434425,2.850702947845805
train,373207,1.1519274376417235
train,374878,1.0789342403628117
train,16569,0.9520181405895691
train,12647,12.437619047619048
train,58058,9.00421768707483
train,317977,1.2974149659863945
train,93165,1.316235827664399
val,188878,12.948004535147392
train,171118,4.3429024943310655
train,114244,4.766145124716553
train,81651,2.0052154195011336
train,373669,7.250453514739229
train,422675,0.5336961451247165
train,154294,1.107936507936508
train,372650,0.7283673469387755
train,34196,23.18018140589569
train,77593,4.221927437641724
train,360015,3.5
train,216756,8.762607709750567
val,94824,3.020204081632653
train,354302,0.7081632653061225
train,103420,1.069750566893424
train,18917,4.829863945578231
train,374022,9.935283446712019
val,415375,10.680997732426304
train,212532,5.3520181405895695
train,123928,12.52013605442177
train,358338,5.746689342403628
train,120655,2.140204081632653
train,195466,26.656507936507936
train,358800,11.22875283446712
train,33657,4.080612244897959
val,45523,5.6880272108843535
train,400733,4.404897959183674
val,260434,0.8373469387755103
train,83974,1.1493877551020408
train,205405,30.0
train,54208,4.510498866213152
train,193958,1.0002721088435373
train,82988,2.7885714285714287
train,221725,23.466666666666665
train,198473,25.86979591836735
train,253076,24.03265306122449
train,77413,1.1933333333333334
train,358897,8.730385487528345
train,235373,1.312517006802721
train,232664,7.551292517006803
val,193894,7.991292517006802
train,223851,4.7
train,395356,0.6773469387755102
train,71802,0.8315646258503402
train,112697,15.098095238095238
train,378334,7.907913832199546
train,222638,19.79206349206349
train,176638,9.55734693877551
train,361393,3.7336507936507934
train,349270,0.6156009070294785
train,123014,7.152857142857143
val,62944,5.962517006802721
train,255377,4.173922902494331
train,236584,0.6490249433106576
train,153875,3.7359863945578233
train,399619,2.6122448979591835
train,197433,3.882267573696145
train,354933,9.780453514739229
train,90563,1.9933786848072563
train,14065,0.32653061224489793
train,210671,0.974875283446712
train,30041,6.308095238095238
train,36926,10.406394557823129
train,374728,3.1400226757369616
train,188397,3.6006349206349206
train,215820,10.85968253968254
train,162954,6.058866213151927
train,140668,4.166666666666667
train,322556,17.77487528344671
train,82025,3.9863945578231292
train,172733,11.934399092970521
train,251061,6.660226757369615
train,322509,2.6002947845804987
train,249073,6.300498866213152
val,351416,10.004897959183673
train,185755,9.049569160997732
train,367636,7.166054421768708
train,338182,0.8026303854875283
train,104096,3.0667800453514737
val,372322,1.7809070294784581
train,379886,3.7370748299319727
train,18482,5.61922902494331
train,334925,6.992834467120181
train,425652,26.538684807256235
train,340966,6.232086167800453
train,331161,18.05063492063492
train,7454,22.441111111111113
train,7894,4.988027210884353
train,422751,0.5377777777777778
train,366455,13.382993197278912
train,32842,4.2260317460317465
train,345959,1.582312925170068
train,206016,1.985328798185941
val,243558,13.668458049886622
val,404829,0.8654421768707483
train,204033,0.8325170068027211
train,58075,9.342267573696144
train,61302,15.641496598639456
train,422246,16.450204081632652
train,136492,22.075419501133787
train,167256,24.0
train,342252,1.9840136054421769
train,316412,0.8083446712018141
val,404073,3.329433106575964
train,274597,24.835555555555555
train,173018,15.95734693877551
train,95532,7.989138321995465
train,7899,2.687482993197279
train,241419,16.0
train,331449,9.09482993197279
train,153692,5.059092970521542
train,72520,20.76251700680272
train,166293,6.707845804988662
train,85840,2.5
train,21048,2.8913832199546485
train,246940,8.0
train,335743,3.8801360544217687
train,356260,17.883038548752836
train,251109,4.434807256235827
train,372959,0.6927664399092971
train,164435,11.854625850340136
train,64311,12.920340136054422
val,321825,1.486077097505669
train,18728,0.8285260770975057
train,68659,8.684263038548753
train,374076,0.8887981859410431
train,87168,20.768798185941044
train,320035,20.415986394557823
train,182572,7.689183673469388
train,204121,2.0317460317460316
train,404437,24.0
train,366176,5.6540589569161
val,9218,3.355283446712018
train,93877,0.6617687074829932
train,123012,14.69310657596372
train,66664,6.322426303854876
val,100400,29.557732426303854
train,41428,1.2579818594104308
train,374847,1.0913378684807256
train,194682,4.59360544217687
train,361399,4.769591836734694
train,49168,6.190975056689342
train,374444,8.918571428571429
train,349364,17.778503401360545
train,181486,5.9602721088435375
train,373566,3.898548752834467
train,383117,17.48907029478458
train,422741,2.3895691609977323
train,119273,0.5285714285714286
train,32168,9.009342403628118
train,40453,1.8083673469387755
train,374750,0.8034467120181406
val,394323,2.184013605442177
train,357047,7.817709750566894
train,254714,23.182698412698414
val,63239,0.41575963718820863
train,321952,3.9250340136054422
val,339799,7.486984126984127
train,137512,0.4166666666666667
train,198248,2.5309750566893423
train,321849,5.064557823129252
train,388543,0.3880045351473923
train,363114,5.234013605442177
train,381958,0.9307256235827664
train,110351,20.0
train,55889,5.562517006802721
train,369935,7.94859410430839
train,36896,1.4463492063492063
train,122261,3.2036961451247166
train,326723,1.8222222222222222
train,141450,5.238208616780045
train,374035,5.246734693877551
train,350362,10.985918367346938
train,59767,2.4695691609977324
train,79068,1.1609977324263039
train,410814,1.6496371882086167
train,432393,7.68
train,23860,18.66360544217687
train,379034,3.653832199546485
train,82030,3.2494784580498868
train,62303,8.975646258503401
train,186936,7.5862585034013605
train,375367,0.5852834467120182
train,418219,25.667142857142856
train,358467,6.5
train,274933,0.5062131519274377
train,75053,15.925895691609977
train,379756,20.65730158730159
train,236218,4.0918820861678
train,355281,1.2759410430839002
train,253990,19.660272108843536
val,353184,18.306190476190476
train,102018,4.363650793650794
train,239749,6.25
val,318189,6.409727891156463
train,66018,5.092086167800454
train,332178,4.1026757369614515
val,34977,4.949319727891156
train,64252,3.588390022675737
train,351627,3.3546485260770975
train,221522,13.505283446712019
train,377636,19.48156462585034
val,415378,14.334013605442177
val,382812,1.4012471655328798
train,88949,0.8531292517006803
val,30203,2.077891156462585
train,147213,4.269297052154195
train,403049,11.0
train,378831,9.72
val,57911,2.013968253968254
train,369924,7.9359863945578235
train,170248,9.845260770975056
train,252241,0.9609070294784581
val,406991,28.792743764172336
train,222589,1.6760544217687074
train,99725,0.5996825396825397
train,252498,16.03918367346939
train,355133,1.9273469387755102
train,341876,7.659886621315192
val,265198,2.836530612244898
train,263602,1.8752380952380951
train,212682,2.3646938775510202
train,333275,0.9563718820861677
train,80651,2.4979591836734696
train,379012,2.6616780045351476
train,156124,0.46439909297052157
train,106071,13.21795918367347
train,358266,2.545918367346939
train,94192,25.68562358276644
train,102391,3.692312925170068
train,370320,6.281927437641723
train,399768,0.9752380952380952
train,100462,24.005215419501134
train,392980,9.659501133786849
train,64258,3.1408163265306124
val,431773,1.8768707482993197
train,19024,23.562448979591835
train,236140,5.556643990929706
val,320767,15.849319727891157
train,50894,4.112743764172335
train,95955,7.28
train,189531,2.80734693877551
train,55031,12.941746031746032
val,393479,21.675827664399094
train,99163,8.280816326530612
train,56117,0.5166439909297053
train,416694,0.56
train,383706,5.333718820861678
train,38248,18.0
train,37363,21.048004535147392
train,256863,16.16092970521542
train,75374,2.001269841269841
train,78969,3.1580272108843537
train,325400,1.741814058956916
train,46691,2.1342403628117914
train,40500,4.762244897959183
train,145914,1.0416780045351475
train,140618,3.8045804988662133
train,88893,2.4213378684807254
val,328879,9.505668934240363
val,13710,8.202448979591837
train,58043,6.478458049886621
train,138753,0.8333333333333334
train,110353,10.0
val,29542,0.811201814058957
train,153693,4.751496598639456
val,22740,0.3178458049886621
train,340241,4.99
train,399624,3.4481632653061225
train,353216,0.3780045351473923
train,74636,0.9404081632653061
train,357411,7.765351473922903
train,371500,1.2877551020408162
train,236369,0.5848299319727891
train,134965,6.86
train,422816,1.041814058956916
train,142643,13.811678004535148
train,357886,7.60827664399093
train,165909,6.7680045351473925
train,79205,4.076621315192744
train,45062,4.7221541950113375
train,336492,0.9996371882086168
train,182014,12.902789115646259
train,117289,0.893968253968254
train,154287,1.0975056689342404
train,175475,0.9942403628117914
train,118210,23.523514739229025
train,371497,3.5803401360544216
train,70338,2.1597732426303855
train,374518,0.8519274376417234
val,372898,12.280861678004536
train,256391,15.539591836734694
train,238244,2.3839909297052153
train,355238,5.556167800453514
train,10644,5.033514739229025
train,105074,2.8106802721088435
train,104098,2.1467573696145124
train,337373,1.4186621315192744
train,426225,16.12922902494331
train,372481,3.002018140589569
train,246904,5.766961451247165
train,247716,7.704240362811792
train,47524,28.631496598639455
train,188398,5.400952380952381
train,13955,0.3874829931972789
train,244951,13.374693877551021
train,410637,7.662721088435374
train,156315,20.96455782312925
train,127818,21.992131519274377
train,419195,3.75
train,430237,2.7191156462585035
train,100249,9.6
train,376848,23.52
train,415436,15.076961451247165
val,161579,14.73997732426304
train,66866,0.9926530612244898
